ClassNumber,Mnemonic,Number,Section,Type,Units,Instructor1,Days1,Room1,MeetingDates1,Instructor2,Days2,Room2,MeetingDates2,Instructor3,Days3,Room3,MeetingDates3,Instructor4,Days4,Room4,MeetingDates4,Title,Topic,Status,Enrollment,EnrollmentLimit,Waitlist,Description,Disciplines,Cost
11924,MUPF,2160,002,IND,0.5,Jeremy Ulm,tba,***,01/12/2026 - 04/28/2026,,,,,,,,,,,,,Performance (Brass),,Open,0,10,0,"Individual instruction in musical performance. Details available here: http://artsandsciences.virginia.edu/music/performance/privatelessons/index.html. May be repeated as often as desired, but no more than 16 performance credits may be applied toward the baccalaureate degree in the College, with an additional 4 available for Distinguished Majors. There is an additional fee for private lessons. Please contact the McIntire Department of Music for information.",,
12136,MUPF,2160,003,IND,0.5,Nathaniel Lee,tba,***,01/12/2026 - 04/28/2026,,,,,,,,,,,,,Performance (Brass),,Open,0,10,0,"Individual instruction in musical performance. Details available here: http://artsandsciences.virginia.edu/music/performance/privatelessons/index.html. May be repeated as often as desired, but no more than 16 performance credits may be applied toward the baccalaureate degree in the College, with an additional 4 available for Distinguished Majors. There is an additional fee for private lessons. Please contact the McIntire Department of Music for information.",,
12138,MUPF,2161,001,IND,1,Jeremy Ulm,tba,***,01/12/2026 - 04/28/2026,,,,,,,,,,,,,Performance (Brass),,Open,0,10,0,"Individual instruction in musical performance. Because the subject matter changes each semester, courses numbered MUPF 2110 -2181 may be repeated as often as desired, but no more than eight performance credits may be applied toward the baccalaureate degree in the College. (S) There is an additional fee for private lessons. Please contact the McIntire Department of Music for information.",,
11324,MUPF,2161,002,IND,1,Nathaniel Lee,tba,***,01/12/2026 - 04/28/2026,,,,,,,,,,,,,Performance (Brass),,Open,0,10,0,"Individual instruction in musical performance. Because the subject matter changes each semester, courses numbered MUPF 2110 -2181 may be repeated as often as desired, but no more than eight performance credits may be applied toward the baccalaureate degree in the College. (S) There is an additional fee for private lessons. Please contact the McIntire Department of Music for information.",,
12137,MUPF,2161,003,IND,1,Edmond Wang,tba,***,01/12/2026 - 04/28/2026,,,,,,,,,,,,,Performance (Brass),,Open,0,10,0,"Individual instruction in musical performance. Because the subject matter changes each semester, courses numbered MUPF 2110 -2181 may be repeated as often as desired, but no more than eight performance credits may be applied toward the baccalaureate degree in the College. (S) There is an additional fee for private lessons. Please contact the McIntire Department of Music for information.",,
12042,MUPF,2170,001,IND,0.5,I-Jen Fang,tba,***,01/12/2026 - 04/28/2026,,,,,,,,,,,,,Performance (Percussion),,Open,0,10,0,"Individual instruction in musical performance. Details available here: http://artsandsciences.virginia.edu/music/performance/privatelessons/index.html. May be repeated as often as desired, but no more than 16 performance credits may be applied toward the baccalaureate degree in the College, with an additional 4 available for Distinguished Majors. There is an additional fee for private lessons. Please contact the McIntire Department of Music for information.",,
11266,MUPF,2170,002,IND,0.5,Robert Jospe,tba,***,01/12/2026 - 04/28/2026,,,,,,,,,,,,,Performance (Percussion),,Open,0,10,0,"Individual instruction in musical performance. Details available here: http://artsandsciences.virginia.edu/music/performance/privatelessons/index.html. May be repeated as often as desired, but no more than 16 performance credits may be applied toward the baccalaureate degree in the College, with an additional 4 available for Distinguished Majors. There is an additional fee for private lessons. Please contact the McIntire Department of Music for information.",,
12139,MUPF,2171,001,IND,1,I-Jen Fang,tba,***,01/12/2026 - 04/28/2026,,,,,,,,,,,,,Performance (Percussion),,Open,0,10,0,"Individual instruction in musical performance. Because the subject matter changes each semester, courses numbered MUPF 2110 -2181 may be repeated as often as desired, but no more than eight performance credits may be applied toward the baccalaureate degree in the College. (S) There is an additional fee for private lessons. Please contact the McIntire Department of Music for information.",,
11325,MUPF,2171,002,IND,1,Robert Jospe,tba,***,01/12/2026 - 04/28/2026,,,,,,,,,,,,,Performance (Percussion),,Open,0,10,0,"Individual instruction in musical performance. Because the subject matter changes each semester, courses numbered MUPF 2110 -2181 may be repeated as often as desired, but no more than eight performance credits may be applied toward the baccalaureate degree in the College. (S) There is an additional fee for private lessons. Please contact the McIntire Department of Music for information.",,
11267,MUPF,2180,001,IND,0.5,Michael Rosensky,tba,***,01/12/2026 - 04/28/2026,,,,,,,,,,,,,Performance (Guitar),,Open,0,20,0,"Individual instruction in musical performance. Because the subject matter changes each semester, courses numbered MUPF 2110 -2211 may be repeated as often as desired, but no more than eight performance credits may be applied toward the baccalaureate degree in the College. (S) There is an additional fee for private lessons. Please contact the McIntire Department of Music for information.",,
11326,MUPF,2181,001,IND,1,Michael Rosensky,tba,***,01/12/2026 - 04/28/2026,,,,,,,,,,,,,Performance (Guitar),,Open,1,25,0,"Individual instruction in musical performance. Because the subject matter changes each semester, courses numbered MUPF 2110 -2211 may be repeated as often as desired, but no more than eight performance credits may be applied toward the baccalaureate degree in the College. (S) There is an additional fee for private lessons. Please contact the McIntire Department of Music for information.",,
11802,MUPF,2210,001,IND,0.5,Anastasia Jellison,tba,***,01/12/2026 - 04/28/2026,,,,,,,,,,,,,Performance (Harp),,Open,0,10,0,"Individual instruction in musical performance. Because the subject matter changes each semester, courses labelled MUPF may be repeated as often as desired, but no more than eight performance credits may be applied toward the baccalaureate degree in the College. (S) There is an additional fee for private lessons. Please contact the McIntire Department of Music for information.",,
11803,MUPF,2211,001,IND,1,Anastasia Jellison,tba,***,01/12/2026 - 04/28/2026,,,,,,,,,,,,,Performance (Harp),,Open,0,10,0,"Individual instruction in musical performance. Because the subject matter changes each semester, courses labelled MUPF may be repeated as often as desired, but no more than eight performance credits may be applied toward the baccalaureate degree in the College. (S) There is an additional fee for private lessons. Please contact the McIntire Department of Music for information.",,
11307,MUPF,3110,001,IND,2,Bridgid Eversole,tba,***,01/12/2026 - 04/28/2026,,,,,,,,,,,,,Advanced Performance (Voice),,Open,0,10,0,"Individual instruction in musical performance. Details available here, including prerequisites: http://artsandsciences.virginia.edu/music/performance/privatelessons/index.html. May be repeated as often as desired, but no more than 16 performance credits may be applied toward the baccalaureate degree in the College, with an additional 4 available for Distinguished Majors. There is an additional fee for private lessons. Please contact the McIntire Department of Music for information.",,
11305,MUPF,3110,002,IND,2,Pamela Beasley,tba,***,01/12/2026 - 04/28/2026,,,,,,,,,,,,,Advanced Performance (Voice),,Open,0,10,0,"Individual instruction in musical performance. Details available here, including prerequisites: http://artsandsciences.virginia.edu/music/performance/privatelessons/index.html. May be repeated as often as desired, but no more than 16 performance credits may be applied toward the baccalaureate degree in the College, with an additional 4 available for Distinguished Majors. There is an additional fee for private lessons. Please contact the McIntire Department of Music for information.",,
11689,MUPF,3110,003,IND,2,Patricia O'Brien,tba,***,01/12/2026 - 04/28/2026,,,,,,,,,,,,,Advanced Performance (Voice),,Open,0,10,0,"Individual instruction in musical performance. Details available here, including prerequisites: http://artsandsciences.virginia.edu/music/performance/privatelessons/index.html. May be repeated as often as desired, but no more than 16 performance credits may be applied toward the baccalaureate degree in the College, with an additional 4 available for Distinguished Majors. There is an additional fee for private lessons. Please contact the McIntire Department of Music for information.",,
11306,MUPF,3110,004,IND,2,Brenda Patterson,tba,***,01/12/2026 - 04/28/2026,,,,,,,,,,,,,Advanced Performance (Voice),,Open,0,10,0,"Individual instruction in musical performance. Details available here, including prerequisites: http://artsandsciences.virginia.edu/music/performance/privatelessons/index.html. May be repeated as often as desired, but no more than 16 performance credits may be applied toward the baccalaureate degree in the College, with an additional 4 available for Distinguished Majors. There is an additional fee for private lessons. Please contact the McIntire Department of Music for information.",,No Cost Course Materials
13214,MUPF,3110,005,IND,2,William Ferguson,tba,***,01/12/2026 - 04/28/2026,,,,,,,,,,,,,Advanced Performance (Voice),,Open,0,10,0,"Individual instruction in musical performance. Details available here, including prerequisites: http://artsandsciences.virginia.edu/music/performance/privatelessons/index.html. May be repeated as often as desired, but no more than 16 performance credits may be applied toward the baccalaureate degree in the College, with an additional 4 available for Distinguished Majors. There is an additional fee for private lessons. Please contact the McIntire Department of Music for information.",,
11925,MUPF,3120,001,IND,2,John Mayhood,tba,***,01/12/2026 - 04/28/2026,,,,,,,,,,,,,Advanced Performance (Piano),,Open,0,10,0,"Individual instruction in musical performance. Details available here, including prerequisites: http://artsandsciences.virginia.edu/music/performance/privatelessons/index.html. May be repeated as often as desired, but no more than 16 performance credits may be applied toward the baccalaureate degree in the College, with an additional 4 available for Distinguished Majors. There is an additional fee for private lessons. Please contact the McIntire Department of Music for information.",,
11926,MUPF,3120,002,IND,2,Kelly Gross,tba,***,01/12/2026 - 04/28/2026,,,,,,,,,,,,,Advanced Performance (Piano),,Open,0,10,0,"Individual instruction in musical performance. Details available here, including prerequisites: http://artsandsciences.virginia.edu/music/performance/privatelessons/index.html. May be repeated as often as desired, but no more than 16 performance credits may be applied toward the baccalaureate degree in the College, with an additional 4 available for Distinguished Majors. There is an additional fee for private lessons. Please contact the McIntire Department of Music for information.",,
12265,MUPF,3120,003,IND,2,Calvin Brown,tba,***,01/12/2026 - 04/28/2026,,,,,,,,,,,,,Advanced Performance (Piano),,Open,0,10,0,"Individual instruction in musical performance. Details available here, including prerequisites: http://artsandsciences.virginia.edu/music/performance/privatelessons/index.html. May be repeated as often as desired, but no more than 16 performance credits may be applied toward the baccalaureate degree in the College, with an additional 4 available for Distinguished Majors. There is an additional fee for private lessons. Please contact the McIntire Department of Music for information.",,
13356,MUPF,3120,004,IND,2,Francesca Hurst,tba,***,01/12/2026 - 04/28/2026,,,,,,,,,,,,,Advanced Performance (Piano),,Open,0,10,0,"Individual instruction in musical performance. Details available here, including prerequisites: http://artsandsciences.virginia.edu/music/performance/privatelessons/index.html. May be repeated as often as desired, but no more than 16 performance credits may be applied toward the baccalaureate degree in the College, with an additional 4 available for Distinguished Majors. There is an additional fee for private lessons. Please contact the McIntire Department of Music for information.",,
11268,MUPF,3140,001,IND,2,Ayn Balija,tba,***,01/12/2026 - 04/28/2026,,,,,,,,,,,,,Advanced Performance (Strings),,Open,0,10,0,"Individual instruction in musical performance. Details available here, including prerequisites: http://artsandsciences.virginia.edu/music/performance/privatelessons/index.html. May be repeated as often as desired, but no more than 16 performance credits may be applied toward the baccalaureate degree in the College, with an additional 4 available for Distinguished Majors. There is an additional fee for private lessons. Please contact the McIntire Department of Music for information.",,
11269,MUPF,3140,002,IND,2,Adam Carter,tba,***,01/12/2026 - 04/28/2026,,,,,,,,,,,,,Advanced Performance (Strings),,Open,0,10,0,"Individual instruction in musical performance. Details available here, including prerequisites: http://artsandsciences.virginia.edu/music/performance/privatelessons/index.html. May be repeated as often as desired, but no more than 16 performance credits may be applied toward the baccalaureate degree in the College, with an additional 4 available for Distinguished Majors. There is an additional fee for private lessons. Please contact the McIntire Department of Music for information.",,No Cost Course Materials
11270,MUPF,3140,003,IND,2,David Sariti,tba,***,01/12/2026 - 04/28/2026,,,,,,,,,,,,,Advanced Performance (Strings),,Open,0,10,0,"Individual instruction in musical performance. Details available here, including prerequisites: http://artsandsciences.virginia.edu/music/performance/privatelessons/index.html. May be repeated as often as desired, but no more than 16 performance credits may be applied toward the baccalaureate degree in the College, with an additional 4 available for Distinguished Majors. There is an additional fee for private lessons. Please contact the McIntire Department of Music for information.",,
11271,MUPF,3140,004,IND,2,Daniel Sender,tba,***,01/12/2026 - 04/28/2026,,,,,,,,,,,,,Advanced Performance (Strings),,Open,0,10,0,"Individual instruction in musical performance. Details available here, including prerequisites: http://artsandsciences.virginia.edu/music/performance/privatelessons/index.html. May be repeated as often as desired, but no more than 16 performance credits may be applied toward the baccalaureate degree in the College, with an additional 4 available for Distinguished Majors. There is an additional fee for private lessons. Please contact the McIntire Department of Music for information.",,
11272,MUPF,3140,005,IND,2,Peter Spaar,tba,***,01/12/2026 - 04/28/2026,,,,,,,,,,,,,Advanced Performance (Strings),,Open,0,10,0,"Individual instruction in musical performance. Details available here, including prerequisites: http://artsandsciences.virginia.edu/music/performance/privatelessons/index.html. May be repeated as often as desired, but no more than 16 performance credits may be applied toward the baccalaureate degree in the College, with an additional 4 available for Distinguished Majors. There is an additional fee for private lessons. Please contact the McIntire Department of Music for information.",,
11986,MUPF,3150,001,IND,2,Colin Killalea,tba,***,01/12/2026 - 04/28/2026,,,,,,,,,,,,,Advanced Performance (Woodwinds),,Open,0,10,0,"Individual instruction in musical performance. Details available here, including prerequisites: http://artsandsciences.virginia.edu/music/performance/privatelessons/index.html. May be repeated as often as desired, but no more than 16 performance credits may be applied toward the baccalaureate degree in the College, with an additional 4 available for Distinguished Majors. There is an additional fee for private lessons. Please contact the McIntire Department of Music for information.",,
11273,MUPF,3150,002,IND,2,Kelly Peral,tba,***,01/12/2026 - 04/28/2026,,,,,,,,,,,,,Advanced Performance (Woodwinds),,Open,0,10,0,"Individual instruction in musical performance. Details available here, including prerequisites: http://artsandsciences.virginia.edu/music/performance/privatelessons/index.html. May be repeated as often as desired, but no more than 16 performance credits may be applied toward the baccalaureate degree in the College, with an additional 4 available for Distinguished Majors. There is an additional fee for private lessons. Please contact the McIntire Department of Music for information.",,
11274,MUPF,3150,003,IND,2,Jiyeon Choi,tba,***,01/12/2026 - 04/28/2026,,,,,,,,,,,,,Advanced Performance (Woodwinds),,Open,0,10,0,"Individual instruction in musical performance. Details available here, including prerequisites: http://artsandsciences.virginia.edu/music/performance/privatelessons/index.html. May be repeated as often as desired, but no more than 16 performance credits may be applied toward the baccalaureate degree in the College, with an additional 4 available for Distinguished Majors. There is an additional fee for private lessons. Please contact the McIntire Department of Music for information.",,
11275,MUPF,3150,004,IND,2,Elizabeth Roberts,tba,***,01/12/2026 - 04/28/2026,,,,,,,,,,,,,Advanced Performance (Woodwinds),,Open,0,10,0,"Individual instruction in musical performance. Details available here, including prerequisites: http://artsandsciences.virginia.edu/music/performance/privatelessons/index.html. May be repeated as often as desired, but no more than 16 performance credits may be applied toward the baccalaureate degree in the College, with an additional 4 available for Distinguished Majors. There is an additional fee for private lessons. Please contact the McIntire Department of Music for information.",,Low Cost Course Materials
11276,MUPF,3150,005,IND,2,Kelly Sulick,tba,***,01/12/2026 - 04/28/2026,,,,,,,,,,,,,Advanced Performance (Woodwinds),,Open,0,10,0,"Individual instruction in musical performance. Details available here, including prerequisites: http://artsandsciences.virginia.edu/music/performance/privatelessons/index.html. May be repeated as often as desired, but no more than 16 performance credits may be applied toward the baccalaureate degree in the College, with an additional 4 available for Distinguished Majors. There is an additional fee for private lessons. Please contact the McIntire Department of Music for information.",,Low Cost Course Materials
12043,MUPF,3160,001,IND,2,Edmond Wang,tba,***,01/12/2026 - 04/28/2026,,,,,,,,,,,,,Advanced Performance (Brass),,Open,0,10,0,"Individual instruction in musical performance. Details available here, including prerequisites: http://artsandsciences.virginia.edu/music/performance/privatelessons/index.html. May be repeated as often as desired, but no more than 16 performance credits may be applied toward the baccalaureate degree in the College, with an additional 4 available for Distinguished Majors. There is an additional fee for private lessons. Please contact the McIntire Department of Music for information.",,
11277,MUPF,3160,002,IND,2,Nathaniel Lee,tba,***,01/12/2026 - 04/28/2026,,,,,,,,,,,,,Advanced Performance (Brass),,Open,0,10,0,"Individual instruction in musical performance. Details available here, including prerequisites: http://artsandsciences.virginia.edu/music/performance/privatelessons/index.html. May be repeated as often as desired, but no more than 16 performance credits may be applied toward the baccalaureate degree in the College, with an additional 4 available for Distinguished Majors. There is an additional fee for private lessons. Please contact the McIntire Department of Music for information.",,
11278,MUPF,3160,003,IND,2,Jeremy Ulm,tba,***,01/12/2026 - 04/28/2026,,,,,,,,,,,,,Advanced Performance (Brass),,Open,0,10,0,"Individual instruction in musical performance. Details available here, including prerequisites: http://artsandsciences.virginia.edu/music/performance/privatelessons/index.html. May be repeated as often as desired, but no more than 16 performance credits may be applied toward the baccalaureate degree in the College, with an additional 4 available for Distinguished Majors. There is an additional fee for private lessons. Please contact the McIntire Department of Music for information.",,
12044,MUPF,3170,001,IND,2,I-Jen Fang,tba,***,01/12/2026 - 04/28/2026,,,,,,,,,,,,,Advanced Performance (Percussion),,Open,0,5,0,"Individual instruction in musical performance. Details available here, including prerequisites: http://artsandsciences.virginia.edu/music/performance/privatelessons/index.html. May be repeated as often as desired, but no more than 16 performance credits may be applied toward the baccalaureate degree in the College, with an additional 4 available for Distinguished Majors. There is an additional fee for private lessons. Please contact the McIntire Department of Music for information.",,
11922,MUPF,3170,002,IND,2,Robert Jospe,tba,***,01/12/2026 - 04/28/2026,,,,,,,,,,,,,Advanced Performance (Percussion),,Open,0,5,0,"Individual instruction in musical performance. Details available here, including prerequisites: http://artsandsciences.virginia.edu/music/performance/privatelessons/index.html. May be repeated as often as desired, but no more than 16 performance credits may be applied toward the baccalaureate degree in the College, with an additional 4 available for Distinguished Majors. There is an additional fee for private lessons. Please contact the McIntire Department of Music for information.",,
11921,MUPF,3180,001,IND,2,Michael Rosensky,tba,***,01/12/2026 - 04/28/2026,,,,,,,,,,,,,Advanced Performance (Guitar),,Open,0,5,0,"Individual instruction in musical performance. Details available here, including prerequisites: http://artsandsciences.virginia.edu/music/performance/privatelessons/index.html. May be repeated as often as desired, but no more than 16 performance credits may be applied toward the baccalaureate degree in the College, with an additional 4 available for Distinguished Majors. There is an additional fee for private lessons. Please contact the McIntire Department of Music for information.",,
12258,MUPF,3960,001,IND,2,William Ferguson,tba,***,01/12/2026 - 04/28/2026,,,,,,,,,,,,,Performance Concentration II,,Open,0,5,0,Performance Instruction for students in the Music Performance Concentration. Prerequisite: MUPF 3950. Student must simultaneously register for MUSI 4950: Performance Concentration Seminar.,,
12540,MUPF,3960,002,IND,2,John Mayhood,tba,***,01/12/2026 - 04/28/2026,,,,,,,,,,,,,Performance Concentration II,,Open,0,5,0,Performance Instruction for students in the Music Performance Concentration. Prerequisite: MUPF 3950. Student must simultaneously register for MUSI 4950: Performance Concentration Seminar.,,
12541,MUPF,3960,003,IND,2,Kelly Sulick,tba,***,01/12/2026 - 04/28/2026,,,,,,,,,,,,,Performance Concentration II,,Open,0,5,0,Performance Instruction for students in the Music Performance Concentration. Prerequisite: MUPF 3950. Student must simultaneously register for MUSI 4950: Performance Concentration Seminar.,,
13351,MUPF,4940,001,IND,2,Kelly Sulick,tba,***,01/12/2026 - 04/28/2026,,,,,,,,,,,,,Honors Performance,,Open,0,5,0,"Individual instruction for Distinguished Major recitalists who wish to spend a year preparing a full-length recital. Prerequisite: At least one semester of lessons at the 3000 level; successful written application to the Distinguished Major Program; successful audition, normally at the end of the semester preceding 4000-level study; and permission of instructor. There is an additional fee for private lessons. Please contact the McIntire Department of Music for information.",,
19926,MUPF,4940,002,IND,2,John Mayhood,tba,***,01/12/2026 - 04/28/2026,,,,,,,,,,,,,Honors Performance,,Open,0,5,0,"Individual instruction for Distinguished Major recitalists who wish to spend a year preparing a full-length recital. Prerequisite: At least one semester of lessons at the 3000 level; successful written application to the Distinguished Major Program; successful audition, normally at the end of the semester preceding 4000-level study; and permission of instructor. There is an additional fee for private lessons. Please contact the McIntire Department of Music for information.",,
19927,MUPF,4940,003,IND,2,Pamela Beasley,tba,***,01/12/2026 - 04/28/2026,,,,,,,,,,,,,Honors Performance,,Open,0,5,0,"Individual instruction for Distinguished Major recitalists who wish to spend a year preparing a full-length recital. Prerequisite: At least one semester of lessons at the 3000 level; successful written application to the Distinguished Major Program; successful audition, normally at the end of the semester preceding 4000-level study; and permission of instructor. There is an additional fee for private lessons. Please contact the McIntire Department of Music for information.",,
14558,MUPF,4960,001,IND,2,John Mayhood,tba,***,01/12/2026 - 04/28/2026,,,,,,,,,,,,,Performance Concentration IV,,Open,0,30,0,Performance Instruction for students in the Music Performance Concentration Prerequisite: MUPF 4950. Student must simultaneously register for MUSI 4950: Performance Concentration Seminar.,,
13348,MUPF,4960,002,IND,2,Kelly Sulick,tba,***,01/12/2026 - 04/28/2026,,,,,,,,,,,,,Performance Concentration IV,,Open,0,5,0,Performance Instruction for students in the Music Performance Concentration Prerequisite: MUPF 4950. Student must simultaneously register for MUSI 4950: Performance Concentration Seminar.,,
13349,MUPF,4960,003,IND,2,Pamela Beasley,tba,***,01/12/2026 - 04/28/2026,,,,,,,,,,,,,Performance Concentration IV,,Open,0,5,0,Performance Instruction for students in the Music Performance Concentration Prerequisite: MUPF 4950. Student must simultaneously register for MUSI 4950: Performance Concentration Seminar.,,
12409,MUSI,1310,001,Lecture,3,"Andrea Gutierrez, Benjamin Rous",mowefr 9:00am - 9:50am,***,01/12/2026 - 04/28/2026,,,,,,,,,,,,,Basic Musical Skills,,Open,0,45,0,Not open to students already qualified to elect MUSI 2302 or 3310. Study of the rudiments of music and training in the ability to read music. Prerequisite: No previous knowledge of music required.,"Artistic, Interpretive, & Philosophical Inquiry",Low Cost Course Materials
12410,MUSI,1310,002,Lecture,3,Benjamin Rous,mowefr 10:00am - 10:50am,***,01/12/2026 - 04/28/2026,,,,,,,,,,,,,Basic Musical Skills,,Open,2,45,0,Not open to students already qualified to elect MUSI 2302 or 3310. Study of the rudiments of music and training in the ability to read music. Prerequisite: No previous knowledge of music required.,"Artistic, Interpretive, & Philosophical Inquiry",
12475,MUSI,1620,001,Lecture,2,Andrew Koch,tu 9:30am - 10:50am,***,01/12/2026 - 04/28/2026,,,,,,,,,,,,,History of the Wind Band,,Open,7,30,0,The class is designed to give an introductory look at wind band music development from the early 20th century to present. The class does not require any previous musical experience. The course provides students with historical facts surrounding the wind band movement while allowing students to experience the music aurally.,,
12828,MUSI,2021,001,SEM,3,Elliott Tackitt,mowe 3:00pm - 4:15pm,***,01/12/2026 - 04/28/2026,,,,,,,,,,,,,Creative Recovery and Discovery,,Open,0,20,0,"We often wonder about an artist's immense creativity, seemingly harnessed with ease. Each of us has tremendous resources of creativity, often under-explored. In this course, students learn to unlock their own potential. No previous artistic experience is required. Activities include readings & discussions; weekly responses; two reflective papers; a presentation on a ""found"" resource; & one creative project in a medium of the student's choice.","Artistic, Interpretive, & Philosophical Inquiry",
19733,MUSI,2070,100,Lecture,3,Karl Miller,mowe 1:00pm - 1:50pm,***,01/12/2026 - 04/28/2026,,,,,,,,,,,,,Popular Musics,,Open,23,240,0,"Scholarly and critical study of music circulated through mass media. Specific topic for the semester (e.g. world popular music, bluegrass, country music, hip-hop, Elvis Presley) announced in advance. No previous knowledge of music required.","Artistic, Interpretive, & Philosophical Inquiry",
19734,MUSI,2070,101,Discussion,0,Ali Davilan,tu 9:30am - 10:20am,***,01/12/2026 - 04/28/2026,,,,,,,,,,,,,Popular Musics,,Open,0,20,0,"Scholarly and critical study of music circulated through mass media. Specific topic for the semester (e.g. world popular music, bluegrass, country music, hip-hop, Elvis Presley) announced in advance. No previous knowledge of music required.","Artistic, Interpretive, & Philosophical Inquiry",
19735,MUSI,2070,102,Discussion,0,Ali Davilan,tu 11:00am - 11:50am,***,01/12/2026 - 04/28/2026,,,,,,,,,,,,,Popular Musics,,Open,9,20,0,"Scholarly and critical study of music circulated through mass media. Specific topic for the semester (e.g. world popular music, bluegrass, country music, hip-hop, Elvis Presley) announced in advance. No previous knowledge of music required.","Artistic, Interpretive, & Philosophical Inquiry",
19736,MUSI,2070,103,Discussion,0,Ali Davilan,tu 12:30pm - 1:20pm,***,01/12/2026 - 04/28/2026,,,,,,,,,,,,,Popular Musics,,Open,5,20,0,"Scholarly and critical study of music circulated through mass media. Specific topic for the semester (e.g. world popular music, bluegrass, country music, hip-hop, Elvis Presley) announced in advance. No previous knowledge of music required.","Artistic, Interpretive, & Philosophical Inquiry",
19737,MUSI,2070,104,Discussion,0,Siavash Mohebbi,th 9:30am - 10:20am,***,01/12/2026 - 04/28/2026,,,,,,,,,,,,,Popular Musics,,Open,0,20,0,"Scholarly and critical study of music circulated through mass media. Specific topic for the semester (e.g. world popular music, bluegrass, country music, hip-hop, Elvis Presley) announced in advance. No previous knowledge of music required.","Artistic, Interpretive, & Philosophical Inquiry",
19738,MUSI,2070,105,Discussion,0,Siavash Mohebbi,th 11:00am - 11:50am,***,01/12/2026 - 04/28/2026,,,,,,,,,,,,,Popular Musics,,Open,0,20,0,"Scholarly and critical study of music circulated through mass media. Specific topic for the semester (e.g. world popular music, bluegrass, country music, hip-hop, Elvis Presley) announced in advance. No previous knowledge of music required.","Artistic, Interpretive, & Philosophical Inquiry",
19739,MUSI,2070,106,Discussion,0,Siavash Mohebbi,th 12:30pm - 1:20pm,***,01/12/2026 - 04/28/2026,,,,,,,,,,,,,Popular Musics,,Open,1,20,0,"Scholarly and critical study of music circulated through mass media. Specific topic for the semester (e.g. world popular music, bluegrass, country music, hip-hop, Elvis Presley) announced in advance. No previous knowledge of music required.","Artistic, Interpretive, & Philosophical Inquiry",
20932,MUSI,2070,107,Discussion,0,Ella Jackson,tu 9:30am - 10:20am,***,01/12/2026 - 04/28/2026,,,,,,,,,,,,,Popular Musics,,Open,1,30,0,"Scholarly and critical study of music circulated through mass media. Specific topic for the semester (e.g. world popular music, bluegrass, country music, hip-hop, Elvis Presley) announced in advance. No previous knowledge of music required.","Artistic, Interpretive, & Philosophical Inquiry",
20933,MUSI,2070,108,Discussion,0,Ella Jackson,tu 11:00am - 11:50am,***,01/12/2026 - 04/28/2026,,,,,,,,,,,,,Popular Musics,,Open,4,30,0,"Scholarly and critical study of music circulated through mass media. Specific topic for the semester (e.g. world popular music, bluegrass, country music, hip-hop, Elvis Presley) announced in advance. No previous knowledge of music required.","Artistic, Interpretive, & Philosophical Inquiry",
20934,MUSI,2070,109,Discussion,0,Ella Jackson,tu 12:30pm - 1:20pm,***,01/12/2026 - 04/28/2026,,,,,,,,,,,,,Popular Musics,,Open,1,30,0,"Scholarly and critical study of music circulated through mass media. Specific topic for the semester (e.g. world popular music, bluegrass, country music, hip-hop, Elvis Presley) announced in advance. No previous knowledge of music required.","Artistic, Interpretive, & Philosophical Inquiry",
20941,MUSI,2070,110,Discussion,0,Corey Harris,th 9:30am - 10:20am,***,01/12/2026 - 04/28/2026,,,,,,,,,,,,,Popular Musics,,Open,1,30,0,"Scholarly and critical study of music circulated through mass media. Specific topic for the semester (e.g. world popular music, bluegrass, country music, hip-hop, Elvis Presley) announced in advance. No previous knowledge of music required.","Artistic, Interpretive, & Philosophical Inquiry",
20942,MUSI,2070,111,Discussion,0,Corey Harris,th 11:00am - 11:50am,***,01/12/2026 - 04/28/2026,,,,,,,,,,,,,Popular Musics,,Open,0,30,0,"Scholarly and critical study of music circulated through mass media. Specific topic for the semester (e.g. world popular music, bluegrass, country music, hip-hop, Elvis Presley) announced in advance. No previous knowledge of music required.","Artistic, Interpretive, & Philosophical Inquiry",
20943,MUSI,2070,112,Discussion,0,Corey Harris,th 12:30pm - 1:20pm,***,01/12/2026 - 04/28/2026,,,,,,,,,,,,,Popular Musics,,Open,1,30,0,"Scholarly and critical study of music circulated through mass media. Specific topic for the semester (e.g. world popular music, bluegrass, country music, hip-hop, Elvis Presley) announced in advance. No previous knowledge of music required.","Artistic, Interpretive, & Philosophical Inquiry",
20828,MUSI,2072,001,SEM,3,"Adai Song, Scott DeVeaux",mowefr 1:00pm - 1:50pm,***,01/12/2026 - 04/28/2026,,,,,,,,,,,,,Meet the Beatles,,Open,15,45,0,"Centrally, close study of the Beatles' music, along with biographies, relation to the history of American rock 'n' roll, the breathtaking early years, the devastating new sonic landscapes of their later studio work, and the context of the 1960s--that turbulent decade that shaped, and was shaped by, these four English lads.","Artistic, Interpretive, & Philosophical Inquiry$Historical Perspectives$Second Writing",
19742,MUSI,2110,001,Lecture,3,"Mary Beth Bauermann, Michelle Kisliuk",tuth 11:00am - 12:15pm,***,01/12/2026 - 04/28/2026,,,,,,,,,,,,,"Listening to Everyday Life: Community, Improvisation, Play(ing)",,Open,6,20,0,"Listening sets us up to be involved fully in the life around us, and to be interactive in communities that create together. This course explores listening and sound-making in daily life from many angles including field research, reading, writing, discussion, and group performance workshops. We explore ideas about improvisation, uniting the aesthetic sphere with the broader sphere of social life and active engagement.","Artistic, Interpretive, & Philosophical Inquiry",
