ClassNumber,Mnemonic,Number,Section,Type,Units,Instructor1,Days1,Room1,MeetingDates1,Instructor2,Days2,Room2,MeetingDates2,Instructor3,Days3,Room3,MeetingDates3,Instructor4,Days4,Room4,MeetingDates4,Title,Topic,Status,Enrollment,EnrollmentLimit,Waitlist,Description,Disciplines,Cost
11093,PHYS,1425,001,Lecture,3,Xiaochao Zheng,MoWeFr 12:00pm - 12:50pm,Physics Bldg 238,08/26/2025 - 12/09/2025,,,,,,,,,,,,,Introductory Physics 1 for Engineers,,Open,0,135,0,"First semester of introductory physics sequence recommended for engineers. Topics include particle kinematics and dynamics, energy and momentum conservation, rotational motion, fluids, oscillatory motion, waves, sound, and thermodynamics. Emphasis is on development of skills for practical applications. Three lecture hours. Co-requisite: MATH 1320 or equivalent.","Chemical, Mathematical, and Physical Universe",
11198,PHYS,1429,001,Laboratory,1,Maksim Bychkov,Mo 10:00am - 11:50am,Physics Bldg Room 138,08/26/2025 - 12/09/2025,,,,,,,,,,,,,Introductory Physics 1 Workshop,,Open,0,26,0,"Group problem solving, data acquisition and analysis, and application of physics to real life scenarios in the framework of classical mechanics and thermodynamics. The course is geared towards STEM majors and required for engineering and physics majors. Co-requisites: PHYS 1425 or 1420.",,Low Cost Course Materials
12864,PHYS,1429,002,Laboratory,1,Maksim Bychkov,Mo 12:00pm - 1:50pm,Physics Bldg Room 138,08/26/2025 - 12/09/2025,,,,,,,,,,,,,Introductory Physics 1 Workshop,,Open,0,26,0,"Group problem solving, data acquisition and analysis, and application of physics to real life scenarios in the framework of classical mechanics and thermodynamics. The course is geared towards STEM majors and required for engineering and physics majors. Co-requisites: PHYS 1425 or 1420.",,Low Cost Course Materials
11199,PHYS,1429,003,Laboratory,1,Maksim Bychkov,Mo 2:00pm - 3:50pm,Physics Bldg Room 138,08/26/2025 - 12/09/2025,,,,,,,,,,,,,Introductory Physics 1 Workshop,,Open,0,26,0,"Group problem solving, data acquisition and analysis, and application of physics to real life scenarios in the framework of classical mechanics and thermodynamics. The course is geared towards STEM majors and required for engineering and physics majors. Co-requisites: PHYS 1425 or 1420.",,Low Cost Course Materials
11200,PHYS,1429,004,Laboratory,1,Maksim Bychkov,Mo 4:00pm - 5:50pm,Physics Bldg Room 138,08/26/2025 - 12/09/2025,,,,,,,,,,,,,Introductory Physics 1 Workshop,,Open,0,26,0,"Group problem solving, data acquisition and analysis, and application of physics to real life scenarios in the framework of classical mechanics and thermodynamics. The course is geared towards STEM majors and required for engineering and physics majors. Co-requisites: PHYS 1425 or 1420.",,Low Cost Course Materials
11201,PHYS,1429,005,Laboratory,1,Maksim Bychkov,Mo 6:00pm - 7:50pm,Physics Bldg Room 138,08/26/2025 - 12/09/2025,,,,,,,,,,,,,Introductory Physics 1 Workshop,,Open,0,26,0,"Group problem solving, data acquisition and analysis, and application of physics to real life scenarios in the framework of classical mechanics and thermodynamics. The course is geared towards STEM majors and required for engineering and physics majors. Co-requisites: PHYS 1425 or 1420.",,Low Cost Course Materials
13123,PHYS,1655,001,Lecture,3,Robert Group,MoWe 3:30pm - 4:45pm,Physics Bldg 238,08/26/2025 - 12/09/2025,,,,,,,,,,,,,Introduction to Python for Scientists and Engineers,,Open,0,100,0,"This course provides an introduction to the Python programming language with applications to common problems in the science and engineering fields. It emphasizes three core skills: analyzing data, simulating data, and visualizing data. No previous programming or computer experience is required. Prerequisite: MATH 1210 or equivalent, or instructor permission.","Quantification, Computation & Data Analysis",No Cost Course Materials
11351,PHYS,1660,001,Lecture,1,Bryan Wright,Tu 2:00pm - 2:50pm,Physics Bldg 218,08/26/2025 - 12/09/2025,,,,,,,,,,,,,Practical Computing for the Physical Sciences,,Open,0,25,0,"This course teaches how to use the computer to solve quantitative problems. This involves learning the skills to write computer programs dedicated to certain tasks, to visualize data graphically, to use scientific software, and to learn other practical skills that are important for a future career in the sciences.",,No Cost Course Materials
11548,PHYS,1660,002,Lecture,1,Bryan Wright,Th 2:00pm - 2:50pm,Physics Bldg 218,08/26/2025 - 12/09/2025,,,,,,,,,,,,,Practical Computing for the Physical Sciences,,Open,0,25,0,"This course teaches how to use the computer to solve quantitative problems. This involves learning the skills to write computer programs dedicated to certain tasks, to visualize data graphically, to use scientific software, and to learn other practical skills that are important for a future career in the sciences.",,No Cost Course Materials
12400,PHYS,1930,001,Lecture,2,Jongsoo Yoon,MoWe 11:00am - 11:50am,Physics Bldg 217,08/26/2025 - 12/09/2025,,,,,,,,,,,,,Physics in the 21st Century,,Open,0,25,0,"Overview of current areas of research in the broad discipline of physics, including the historical context of their development. Describes various career options in physics, including academia, government, and industry. Outlines the college physics curriculum and describes opportunities to participate in research at the university.",,
10329,PHYS,2010,001,Lecture,3,Jency Sundararajan,MoWeFr 9:00am - 9:50am,Physics Bldg 238,08/26/2025 - 12/09/2025,,,,,,,,,,,,,Principles of Physics 1 for Pre-Health Students,,Open,0,120,0,"Physics 2010 and 2020 constitute a terminal course sequence covering the principles of mechanics, heat, electricity and magnetism, optics, atomic, solid state, nuclear, and particle physics. A working knowledge of arithmetic, elementary algebra, and trigonometry is essential. The PHYS 2010 - 2020 sequence does not normally serve as prerequisite for the courses numbered 3110 and above. PHYS 2010, 2020, in conjunction with the laboratories PHYS 2030, 2040, satisfy the physics requirement of medical and dental schools. PHYS 2010 is prerequisite for 2020. Three lecture hours.","Chemical, Mathematical, and Physical Universe",
10330,PHYS,2010,002,Lecture,3,Jency Sundararajan,MoWeFr 10:00am - 10:50am,Physics Bldg 238,08/26/2025 - 12/09/2025,,,,,,,,,,,,,Principles of Physics 1 for Pre-Health Students,,Open,0,120,0,"Physics 2010 and 2020 constitute a terminal course sequence covering the principles of mechanics, heat, electricity and magnetism, optics, atomic, solid state, nuclear, and particle physics. A working knowledge of arithmetic, elementary algebra, and trigonometry is essential. The PHYS 2010 - 2020 sequence does not normally serve as prerequisite for the courses numbered 3110 and above. PHYS 2010, 2020, in conjunction with the laboratories PHYS 2030, 2040, satisfy the physics requirement of medical and dental schools. PHYS 2010 is prerequisite for 2020. Three lecture hours.","Chemical, Mathematical, and Physical Universe",
12411,PHYS,2010,003,Lecture,3,Jency Sundararajan,MoWeFr 11:00am - 11:50am,Physics Bldg 238,08/26/2025 - 12/09/2025,,,,,,,,,,,,,Principles of Physics 1 for Pre-Health Students,,Open,0,120,0,"Physics 2010 and 2020 constitute a terminal course sequence covering the principles of mechanics, heat, electricity and magnetism, optics, atomic, solid state, nuclear, and particle physics. A working knowledge of arithmetic, elementary algebra, and trigonometry is essential. The PHYS 2010 - 2020 sequence does not normally serve as prerequisite for the courses numbered 3110 and above. PHYS 2010, 2020, in conjunction with the laboratories PHYS 2030, 2040, satisfy the physics requirement of medical and dental schools. PHYS 2010 is prerequisite for 2020. Three lecture hours.","Chemical, Mathematical, and Physical Universe",
11241,PHYS,2010,004,Lecture,3,Rebecca Grouchy,TuTh 9:30am - 10:45am,Physics Bldg 238,08/26/2025 - 12/09/2025,,,,,,,,,,,,,Principles of Physics 1 for Pre-Health Students,,Open,0,120,0,"Physics 2010 and 2020 constitute a terminal course sequence covering the principles of mechanics, heat, electricity and magnetism, optics, atomic, solid state, nuclear, and particle physics. A working knowledge of arithmetic, elementary algebra, and trigonometry is essential. The PHYS 2010 - 2020 sequence does not normally serve as prerequisite for the courses numbered 3110 and above. PHYS 2010, 2020, in conjunction with the laboratories PHYS 2030, 2040, satisfy the physics requirement of medical and dental schools. PHYS 2010 is prerequisite for 2020. Three lecture hours.","Chemical, Mathematical, and Physical Universe",
13307,PHYS,2010,005,Lecture,3,Rebecca Grouchy,TuTh 11:00am - 12:15pm,Physics Bldg 238,08/26/2025 - 12/09/2025,,,,,,,,,,,,,Principles of Physics 1 for Pre-Health Students,,Open,0,120,0,"Physics 2010 and 2020 constitute a terminal course sequence covering the principles of mechanics, heat, electricity and magnetism, optics, atomic, solid state, nuclear, and particle physics. A working knowledge of arithmetic, elementary algebra, and trigonometry is essential. The PHYS 2010 - 2020 sequence does not normally serve as prerequisite for the courses numbered 3110 and above. PHYS 2010, 2020, in conjunction with the laboratories PHYS 2030, 2040, satisfy the physics requirement of medical and dental schools. PHYS 2010 is prerequisite for 2020. Three lecture hours.","Chemical, Mathematical, and Physical Universe",
14145,PHYS,2010,006,Lecture,3,Rebecca Grouchy,TuTh 2:00pm - 3:15pm,Physics Bldg 238,08/26/2025 - 12/09/2025,,,,,,,,,,,,,Principles of Physics 1 for Pre-Health Students,,Open,0,120,0,"Physics 2010 and 2020 constitute a terminal course sequence covering the principles of mechanics, heat, electricity and magnetism, optics, atomic, solid state, nuclear, and particle physics. A working knowledge of arithmetic, elementary algebra, and trigonometry is essential. The PHYS 2010 - 2020 sequence does not normally serve as prerequisite for the courses numbered 3110 and above. PHYS 2010, 2020, in conjunction with the laboratories PHYS 2030, 2040, satisfy the physics requirement of medical and dental schools. PHYS 2010 is prerequisite for 2020. Three lecture hours.","Chemical, Mathematical, and Physical Universe",
10479,PHYS,2030,001,Laboratory,1,Maksim Bychkov,Mo 11:00am - 12:50pm,Physics Bldg Room 136,08/26/2025 - 12/09/2025,,,,,,,,,,,,,Principles of Physics 1 Workshop,,Open,0,26,0,"Group problem solving, data acquisition and analysis, and application of physics to real life scenarios in the framework of classical mechanics and thermodynamics. The course satisfies the requirements for pre-health students. Co-requisites: PHYS 2010",,Low Cost Course Materials
10480,PHYS,2030,002,Laboratory,1,Maksim Bychkov,Mo 1:00pm - 2:50pm,Physics Bldg Room 136,08/26/2025 - 12/09/2025,,,,,,,,,,,,,Principles of Physics 1 Workshop,,Open,0,26,0,"Group problem solving, data acquisition and analysis, and application of physics to real life scenarios in the framework of classical mechanics and thermodynamics. The course satisfies the requirements for pre-health students. Co-requisites: PHYS 2010",,Low Cost Course Materials
10481,PHYS,2030,003,Laboratory,1,Maksim Bychkov,Mo 3:00pm - 4:50pm,Physics Bldg Room 136,08/26/2025 - 12/09/2025,,,,,,,,,,,,,Principles of Physics 1 Workshop,,Open,0,26,0,"Group problem solving, data acquisition and analysis, and application of physics to real life scenarios in the framework of classical mechanics and thermodynamics. The course satisfies the requirements for pre-health students. Co-requisites: PHYS 2010",,Low Cost Course Materials
10482,PHYS,2030,004,Laboratory,1,Maksim Bychkov,Mo 5:00pm - 6:50pm,Physics Bldg Room 136,08/26/2025 - 12/09/2025,,,,,,,,,,,,,Principles of Physics 1 Workshop,,Open,0,26,0,"Group problem solving, data acquisition and analysis, and application of physics to real life scenarios in the framework of classical mechanics and thermodynamics. The course satisfies the requirements for pre-health students. Co-requisites: PHYS 2010",,Low Cost Course Materials
13258,PHYS,2030,005,Laboratory,1,Maksim Bychkov,Tu 11:00am - 12:50pm,Physics Bldg Room 136,08/26/2025 - 12/09/2025,,,,,,,,,,,,,Principles of Physics 1 Workshop,,Open,0,26,0,"Group problem solving, data acquisition and analysis, and application of physics to real life scenarios in the framework of classical mechanics and thermodynamics. The course satisfies the requirements for pre-health students. Co-requisites: PHYS 2010",,Low Cost Course Materials
10483,PHYS,2030,006,Laboratory,1,Maksim Bychkov,Tu 11:00am - 12:50pm,Physics Bldg Room 138,08/26/2025 - 12/09/2025,,,,,,,,,,,,,Principles of Physics 1 Workshop,,Open,0,26,0,"Group problem solving, data acquisition and analysis, and application of physics to real life scenarios in the framework of classical mechanics and thermodynamics. The course satisfies the requirements for pre-health students. Co-requisites: PHYS 2010",,Low Cost Course Materials
10484,PHYS,2030,007,Laboratory,1,Maksim Bychkov,Tu 1:00pm - 2:50pm,Physics Bldg Room 136,08/26/2025 - 12/09/2025,,,,,,,,,,,,,Principles of Physics 1 Workshop,,Open,0,26,0,"Group problem solving, data acquisition and analysis, and application of physics to real life scenarios in the framework of classical mechanics and thermodynamics. The course satisfies the requirements for pre-health students. Co-requisites: PHYS 2010",,Low Cost Course Materials
10485,PHYS,2030,008,Laboratory,1,Maksim Bychkov,Tu 1:00pm - 2:50pm,Physics Bldg Room 138,08/26/2025 - 12/09/2025,,,,,,,,,,,,,Principles of Physics 1 Workshop,,Open,0,26,0,"Group problem solving, data acquisition and analysis, and application of physics to real life scenarios in the framework of classical mechanics and thermodynamics. The course satisfies the requirements for pre-health students. Co-requisites: PHYS 2010",,Low Cost Course Materials
10486,PHYS,2030,009,Laboratory,1,Maksim Bychkov,Tu 3:00pm - 4:50pm,Physics Bldg Room 136,08/26/2025 - 12/09/2025,,,,,,,,,,,,,Principles of Physics 1 Workshop,,Open,0,26,0,"Group problem solving, data acquisition and analysis, and application of physics to real life scenarios in the framework of classical mechanics and thermodynamics. The course satisfies the requirements for pre-health students. Co-requisites: PHYS 2010",,Low Cost Course Materials
10487,PHYS,2030,010,Laboratory,1,Maksim Bychkov,Tu 3:00pm - 4:50pm,Physics Bldg Room 138,08/26/2025 - 12/09/2025,,,,,,,,,,,,,Principles of Physics 1 Workshop,,Open,0,26,0,"Group problem solving, data acquisition and analysis, and application of physics to real life scenarios in the framework of classical mechanics and thermodynamics. The course satisfies the requirements for pre-health students. Co-requisites: PHYS 2010",,Low Cost Course Materials
10488,PHYS,2030,011,Laboratory,1,Maksim Bychkov,Tu 5:00pm - 6:50pm,Physics Bldg Room 136,08/26/2025 - 12/09/2025,,,,,,,,,,,,,Principles of Physics 1 Workshop,,Open,0,26,0,"Group problem solving, data acquisition and analysis, and application of physics to real life scenarios in the framework of classical mechanics and thermodynamics. The course satisfies the requirements for pre-health students. Co-requisites: PHYS 2010",,Low Cost Course Materials
10489,PHYS,2030,012,Laboratory,1,Maksim Bychkov,We 11:00am - 12:50pm,Physics Bldg Room 136,08/26/2025 - 12/09/2025,,,,,,,,,,,,,Principles of Physics 1 Workshop,,Open,0,26,0,"Group problem solving, data acquisition and analysis, and application of physics to real life scenarios in the framework of classical mechanics and thermodynamics. The course satisfies the requirements for pre-health students. Co-requisites: PHYS 2010",,Low Cost Course Materials
10490,PHYS,2030,013,Laboratory,1,Maksim Bychkov,We 11:00am - 12:50pm,Physics Bldg Room 138,08/26/2025 - 12/09/2025,,,,,,,,,,,,,Principles of Physics 1 Workshop,,Open,0,26,0,"Group problem solving, data acquisition and analysis, and application of physics to real life scenarios in the framework of classical mechanics and thermodynamics. The course satisfies the requirements for pre-health students. Co-requisites: PHYS 2010",,Low Cost Course Materials
10491,PHYS,2030,014,Laboratory,1,Maksim Bychkov,We 1:00pm - 2:50pm,Physics Bldg Room 136,08/26/2025 - 12/09/2025,,,,,,,,,,,,,Principles of Physics 1 Workshop,,Open,0,26,0,"Group problem solving, data acquisition and analysis, and application of physics to real life scenarios in the framework of classical mechanics and thermodynamics. The course satisfies the requirements for pre-health students. Co-requisites: PHYS 2010",,Low Cost Course Materials
12477,PHYS,2030,015,Laboratory,1,Maksim Bychkov,We 1:00pm - 2:50pm,Physics Bldg Room 138,08/26/2025 - 12/09/2025,,,,,,,,,,,,,Principles of Physics 1 Workshop,,Open,0,26,0,"Group problem solving, data acquisition and analysis, and application of physics to real life scenarios in the framework of classical mechanics and thermodynamics. The course satisfies the requirements for pre-health students. Co-requisites: PHYS 2010",,Low Cost Course Materials
13337,PHYS,2030,016,Laboratory,1,Maksim Bychkov,We 3:00pm - 4:50pm,Physics Bldg Room 136,08/26/2025 - 12/09/2025,,,,,,,,,,,,,Principles of Physics 1 Workshop,,Open,0,26,0,"Group problem solving, data acquisition and analysis, and application of physics to real life scenarios in the framework of classical mechanics and thermodynamics. The course satisfies the requirements for pre-health students. Co-requisites: PHYS 2010",,Low Cost Course Materials
13343,PHYS,2030,017,Laboratory,1,Maksim Bychkov,We 3:00pm - 4:50pm,Physics Bldg Room 138,08/26/2025 - 12/09/2025,,,,,,,,,,,,,Principles of Physics 1 Workshop,,Open,0,26,0,"Group problem solving, data acquisition and analysis, and application of physics to real life scenarios in the framework of classical mechanics and thermodynamics. The course satisfies the requirements for pre-health students. Co-requisites: PHYS 2010",,Low Cost Course Materials
13993,PHYS,2030,018,Laboratory,1,Maksim Bychkov,We 5:00pm - 6:00pm,Physics Bldg Room 136,08/26/2025 - 12/09/2025,,,,,,,,,,,,,Principles of Physics 1 Workshop,,Open,0,26,0,"Group problem solving, data acquisition and analysis, and application of physics to real life scenarios in the framework of classical mechanics and thermodynamics. The course satisfies the requirements for pre-health students. Co-requisites: PHYS 2010",,Low Cost Course Materials
14217,PHYS,2030,019,Laboratory,1,Maksim Bychkov,Th 11:00am - 12:50pm,Physics Bldg Room 136,08/26/2025 - 12/09/2025,,,,,,,,,,,,,Principles of Physics 1 Workshop,,Open,0,26,0,"Group problem solving, data acquisition and analysis, and application of physics to real life scenarios in the framework of classical mechanics and thermodynamics. The course satisfies the requirements for pre-health students. Co-requisites: PHYS 2010",,Low Cost Course Materials
14218,PHYS,2030,020,Laboratory,1,Maksim Bychkov,Th 11:00am - 12:50pm,Physics Bldg Room 138,08/26/2025 - 12/09/2025,,,,,,,,,,,,,Principles of Physics 1 Workshop,,Open,0,26,0,"Group problem solving, data acquisition and analysis, and application of physics to real life scenarios in the framework of classical mechanics and thermodynamics. The course satisfies the requirements for pre-health students. Co-requisites: PHYS 2010",,Low Cost Course Materials
14219,PHYS,2030,021,Laboratory,1,Maksim Bychkov,Th 1:00pm - 2:50pm,Physics Bldg Room 136,08/26/2025 - 12/09/2025,,,,,,,,,,,,,Principles of Physics 1 Workshop,,Open,0,26,0,"Group problem solving, data acquisition and analysis, and application of physics to real life scenarios in the framework of classical mechanics and thermodynamics. The course satisfies the requirements for pre-health students. Co-requisites: PHYS 2010",,Low Cost Course Materials
14220,PHYS,2030,022,Laboratory,1,Maksim Bychkov,Th 1:00pm - 2:50pm,Physics Bldg Room 138,08/26/2025 - 12/09/2025,,,,,,,,,,,,,Principles of Physics 1 Workshop,,Open,0,26,0,"Group problem solving, data acquisition and analysis, and application of physics to real life scenarios in the framework of classical mechanics and thermodynamics. The course satisfies the requirements for pre-health students. Co-requisites: PHYS 2010",,Low Cost Course Materials
14221,PHYS,2030,023,Laboratory,1,Maksim Bychkov,Th 3:00pm - 4:50pm,Physics Bldg Room 136,08/26/2025 - 12/09/2025,,,,,,,,,,,,,Principles of Physics 1 Workshop,,Open,0,26,0,"Group problem solving, data acquisition and analysis, and application of physics to real life scenarios in the framework of classical mechanics and thermodynamics. The course satisfies the requirements for pre-health students. Co-requisites: PHYS 2010",,Low Cost Course Materials
14263,PHYS,2030,024,Laboratory,1,Maksim Bychkov,Th 5:00pm - 6:50pm,Physics Bldg Room 136,08/26/2025 - 12/09/2025,,,,,,,,,,,,,Principles of Physics 1 Workshop,,Open,0,12,0,"Group problem solving, data acquisition and analysis, and application of physics to real life scenarios in the framework of classical mechanics and thermodynamics. The course satisfies the requirements for pre-health students. Co-requisites: PHYS 2010",,Low Cost Course Materials
12766,PHYS,2410,001,Lecture,3,Cristina Mantilla Suarez,MoWeFr 9:00am - 9:50am,Physics Bldg 220,08/26/2025 - 12/09/2025,,,,,,,,,,,,,"Introductory Physics 2: Electricity, Magnetism and Optics",,Open,0,60,0,"Second semester of the introductory physics sequence recommended for prospective physics majors. Topics include electricity, magnetism, circuits and optics. Emphasis is on building foundations for future studies in physics. Three lecture hours. PHYS 1420 or PHYS 1425; co-requisite MATH 2310; or instructor permission","Chemical, Mathematical, and Physical Universe",
10508,PHYS,2415,001,Lecture,3,Utpal Chatterjee,MoWeFr 1:00pm - 1:50pm,Physics Bldg 238,08/26/2025 - 12/09/2025,,,,,,,,,,,,,Introductory Physics 2 for Engineers,,Open,0,110,0,"Second semester of introductory physics sequence recommended for engineers and other scientists. Topics include electricity, magnetism, circuits and optics. Emphasis is on development of skills for practical applications. Three lecture hours. Prerequisites: PHYS 1420 or PHYS 1425; co-requisite: MATH 2310; or instructor permission.","Chemical, Mathematical, and Physical Universe",
10331,PHYS,2419,001,Laboratory,1,Maksim Bychkov,Mo 2:00pm - 3:50pm,Physics Bldg Room 139,08/26/2025 - 12/09/2025,,,,,,,,,,,,,Introductory Physics 2 Workshop,,Open,0,26,0,"Group problem solving, data acquisition and analysis, and application of physics to real life scenarios in the framework of electricity and magnetism. The course is geared towards STEM majors and required for engineering and physics majors. Co-requisites: PHYS 2415 or 2410. Prerequisite: PHYS 1429",,Low Cost Course Materials
10332,PHYS,2419,002,Laboratory,1,Maksim Bychkov,Tu 12:00pm - 1:50pm,Physics Bldg Room 139,08/26/2025 - 12/09/2025,,,,,,,,,,,,,Introductory Physics 2 Workshop,,Open,0,26,0,"Group problem solving, data acquisition and analysis, and application of physics to real life scenarios in the framework of electricity and magnetism. The course is geared towards STEM majors and required for engineering and physics majors. Co-requisites: PHYS 2415 or 2410. Prerequisite: PHYS 1429",,Low Cost Course Materials
10333,PHYS,2419,003,Laboratory,1,Maksim Bychkov,Tu 2:00pm - 3:50pm,Physics Bldg Room 139,08/26/2025 - 12/09/2025,,,,,,,,,,,,,Introductory Physics 2 Workshop,,Open,0,26,0,"Group problem solving, data acquisition and analysis, and application of physics to real life scenarios in the framework of electricity and magnetism. The course is geared towards STEM majors and required for engineering and physics majors. Co-requisites: PHYS 2415 or 2410. Prerequisite: PHYS 1429",,Low Cost Course Materials
10334,PHYS,2419,004,Laboratory,1,Maksim Bychkov,We 2:00pm - 3:50pm,Physics Bldg Room 139,08/26/2025 - 12/09/2025,,,,,,,,,,,,,Introductory Physics 2 Workshop,,Open,0,26,0,"Group problem solving, data acquisition and analysis, and application of physics to real life scenarios in the framework of electricity and magnetism. The course is geared towards STEM majors and required for engineering and physics majors. Co-requisites: PHYS 2415 or 2410. Prerequisite: PHYS 1429",,Low Cost Course Materials
10335,PHYS,2419,005,Laboratory,1,Maksim Bychkov,Th 12:00pm - 1:50pm,Physics Bldg Room 139,08/26/2025 - 12/09/2025,,,,,,,,,,,,,Introductory Physics 2 Workshop,,Open,0,12,0,"Group problem solving, data acquisition and analysis, and application of physics to real life scenarios in the framework of electricity and magnetism. The course is geared towards STEM majors and required for engineering and physics majors. Co-requisites: PHYS 2415 or 2410. Prerequisite: PHYS 1429",,Low Cost Course Materials
10337,PHYS,3110,001,Lecture,3,Nilanga Liyanage,TuTh 12:30pm - 1:45pm,Physics Bldg 220,08/26/2025 - 12/09/2025,,,,,,,,,,,,,Widely Applied Physics,,Open,0,40,0,"Applications of physical principles to a diverse set of phenomena: order of magnitude estimates, dimensional analysis, material science and engineering, astrophysics, aeronautics and space flight, communications technology, meteorology, sound & acoustics and fluid dynamics. Not all topics will be covered in every course. Three lecture hours. (Y) Prerequisite: PHYS 2620 or instructor permission.","Chemical, Mathematical, and Physical Universe",
10338,PHYS,3150,001,Laboratory,3,Bellave Shivaram,MoWe 1:00pm - 3:50pm,Contact Department,08/26/2025 - 12/09/2025,,,,,,,,,,,,,Electronics Laboratory,,Open,0,15,0,"The course begins by covering the fundamentals of analog and digital electronics, including the use of transistors, FET's, operational amplifiers, TTL, and CMOS integrated circuits. Following this students conduct projects with modern microcontroller boards (Arduino and Raspberry Pi) using the concepts and the experience gained from the prior fundamentals. Six laboratory hours. Prerequisite: PHYS 2040 or PHYS 2419.",,
10339,PHYS,3170,001,Laboratory,3,Jongsoo Yoon,TuTh 2:00pm - 4:50pm,Physics Bldg 122,08/26/2025 - 12/09/2025,,,,,,,,,,,,,Advanced Laboratory A,,Open,0,20,0,"Approximately five experiments drawn from the major fields of physics. Introduces precision apparatus, experimental techniques, and methods of evaluating experimental results. Outside report preparation is required. Six laboratory hours. Prerequisite: PHYS 2640 or PHYS 3140","Chemical, Mathematical, and Physical Universe$Second Writing",
13124,PHYS,3210,001,Lecture,3,Julian Heeck,MoWeFr 10:00am - 10:50am,Physics Bldg 338,08/26/2025 - 12/09/2025,,,,,,,,,,,,,Classical Mechanics,,Open,0,70,0,"Statics and dynamics of particles and rigid bodies treated with extensive use of vector calculus; includes the Lagrangian formulation of mechanics. Prerequisites: MATH 2310 or equivalent, MATH 3250 or equivalent, and PHYS 2720 or instructor permission.","Chemical, Mathematical, and Physical Universe",
10340,PHYS,3310,001,Lecture,3,Dmytro Pesin,TuTh 11:00am - 12:15pm,Physics Bldg 338,08/26/2025 - 12/09/2025,,,,,,,,,,,,,Statistical Physics,,Open,0,70,0,"Includes temperature and the laws of thermodynamics; introductory treatments of kinetic theory and statistical mechanics; and applications of Boltzmann, Bose-Einstein, and Fermi-Dirac distributions. Prerequisite: MATH 3255 (preferred) or MATH 3250, and PHYS 2620, or instructor permission.","Chemical, Mathematical, and Physical Universe",
10341,PHYS,3430,001,Lecture,3,Kent Paschke,MoWeFr 9:00am - 9:50am,Physics Bldg 338,08/26/2025 - 12/09/2025,,,,,,,,,,,,,Electricity and Magnetism II,,Open,0,70,0,"Includes Maxwell's equations; electromagnetic waves and their interaction with matter; interference, diffraction, polarization; waveguides; and antennas. Prerequisite: PHYS 3420.","Chemical, Mathematical, and Physical Universe",
13256,PHYS,3630,001,Lecture,3,Robert Hirosky,MoWe 2:00pm - 3:15pm,Physics Bldg 220,08/26/2025 - 12/09/2025,,,,,,,,,,,,,Computational Physics,,Open,0,30,0,"Surveys computational methods for problem solving in the physical sciences. Topics include numerical precision and efficiency, solutions of differential equations, optimization problems, Monte Carlo simulation, statistical methods, and data analytics. Tools for data visualization and use of libraries in both C/C++ and Python will be explored. Prerequisites: PHYS 2410 or PHYS 2415, PHYS 2620, and programming experience in Python and/or C.","Quantification, Computation & Data Analysis",
10342,PHYS,3650,001,Lecture,3,Diana Vaman,MoWeFr 11:00am - 11:50am,Physics Bldg 338,08/26/2025 - 12/09/2025,,,,,,,,,,,,,Quantum Physics I,,Open,0,70,0,"Includes quantum phenomena and an introduction to wave mechanics; the hydrogen atom and atomic spectra. Prerequisite: MATH 3250, MATH 4210 or PHYS 3340, PHYS 2620, or instructor permission.","Chemical, Mathematical, and Physical Universe",
10976,PHYS,3993,001,IND,3,Olivier Pfister,TBA,TBA,08/26/2025 - 12/09/2025,,,,,,,,,,,,,Independent Study,,Open,0,30,0,Individual study of topics in physics not normally covered in formal classes. Study is carried out under the tutelage of a faculty member with whom the requirements are agreed upon prior to enrollment. (S-SS) Prerequisite: Instructor permission,,
12063,PHYS,3993,002,IND,3,Krishni Wijesooriya,TBA,TBA,08/26/2025 - 12/09/2025,,,,,,,,,,,,,Independent Study,,Open,0,30,0,Individual study of topics in physics not normally covered in formal classes. Study is carried out under the tutelage of a faculty member with whom the requirements are agreed upon prior to enrollment. (S-SS) Prerequisite: Instructor permission,,
12548,PHYS,3993,003,IND,3,Chris Neu,TBA,TBA,08/26/2025 - 12/09/2025,,,,,,,,,,,,,Independent Study,,Open,0,30,0,Individual study of topics in physics not normally covered in formal classes. Study is carried out under the tutelage of a faculty member with whom the requirements are agreed upon prior to enrollment. (S-SS) Prerequisite: Instructor permission,,
11704,PHYS,3995,001,IND,3,Gia-Wei Chern,TBA,TBA,08/26/2025 - 12/09/2025,,,,,,,,,,,,,Research,,Open,0,30,0,A research project on a topic in physics carried out under the supervision of a faculty member culminating in a written report. May be taken more than once. (S-SS) Prerequisite: Instructor permission.,,
11689,PHYS,3995,002,IND,3,Cristina Mantilla Suarez,TBA,TBA,08/26/2025 - 12/09/2025,,,,,,,,,,,,,Research,,Open,0,30,0,A research project on a topic in physics carried out under the supervision of a faculty member culminating in a written report. May be taken more than once. (S-SS) Prerequisite: Instructor permission.,,
11705,PHYS,3995,003,IND,3,E Dukes,TBA,TBA,08/26/2025 - 12/09/2025,,,,,,,,,,,,,Research,,Open,0,30,0,A research project on a topic in physics carried out under the supervision of a faculty member culminating in a written report. May be taken more than once. (S-SS) Prerequisite: Instructor permission.,,
