ClassNumber,Mnemonic,Number,Section,Type,Units,Instructor1,Days1,Room1,MeetingDates1,Instructor2,Days2,Room2,MeetingDates2,Instructor3,Days3,Room3,MeetingDates3,Instructor4,Days4,Room4,MeetingDates4,Title,Topic,Status,Enrollment,EnrollmentLimit,Waitlist,Description,Disciplines,Cost
12358,NCPR,506,701,Lecture,0,Gary Roseman,tu 6:30pm - 9:30pm,Web-Based Course,05/20/2025 - 08/05/2025,,,,,,,,,,,,,Capstone: Financial Planning,,Closed,0,0,0,"Engages students in critical thinking and decision-making about personal financial management topics in the context of the financial planning process. Focuses on refining and developing skills for personal financial planners when working with individuals, families, and business owners in meeting financial needs and objectives. Prerequisites: Completion of all other required courses.",,
12174,NESC,8001,001,Lecture,2,"Jaeda Coutinho-Budd, Mark Beenhakker",mowefr 8:00am - 10:00am,TBA,04/28/2025 - 06/20/2025,,,,,,,,,,,,,Foundations of Neuroscience,,Open,0,30,0,"NESC8000 and NESC8001 provides a foundation in the basic principles of how nervous systems functions from the cellular to the cognitive level, and how this goes wrong in disease. This foundation will prepare you for comprehending the broader neuroscience literature, improving your ability to critically evaluate scientific hypotheses, methods, and results. Both courses must be taken to receive credit.",,
11695,NESC,9998,001,IND,1 - 12,Mark Beenhakker,tba,TBA,06/16/2025 - 08/07/2025,,,,,,,,,,,,,"Non-Topical Research, Preparation for Doctoral Research",,Open,0,30,0,"For doctoral research, taken before a dissertation director has been selected.",,
11655,NESC,9999,001,IND,1 - 12,Douglas Bayliss,tba,TBA,06/16/2025 - 08/07/2025,,,,,,,,,,,,,Non-Topical Research,,Open,0,30,0,"For doctoral research, under the supervision of a dissertation director.",,
11832,NESC,9999,002,IND,1 - 12,Stephen Abbott,tba,TBA,06/16/2025 - 08/07/2025,,,,,,,,,,,,,Non-Topical Research,,Open,0,30,0,"For doctoral research, under the supervision of a dissertation director.",,
11833,NESC,9999,003,IND,1 - 12,Jaeda Coutinho-Budd,tba,TBA,06/16/2025 - 08/07/2025,,,,,,,,,,,,,Non-Topical Research,,Open,0,30,0,"For doctoral research, under the supervision of a dissertation director.",,
11656,NESC,9999,004,IND,1 - 12,George Bloom,tba,TBA,06/16/2025 - 08/07/2025,,,,,,,,,,,,,Non-Topical Research,,Open,0,30,0,"For doctoral research, under the supervision of a dissertation director.",,
11834,NESC,9999,005,IND,1 - 12,Sarah Flowers,tba,TBA,06/16/2025 - 08/07/2025,,,,,,,,,,,,,Non-Topical Research,,Open,0,30,0,"For doctoral research, under the supervision of a dissertation director.",,
11835,NESC,9999,006,IND,1 - 12,Lulu Jiang,tba,TBA,06/16/2025 - 08/07/2025,,,,,,,,,,,,,Non-Topical Research,,Open,0,30,0,"For doctoral research, under the supervision of a dissertation director.",,
11839,NESC,9999,007,IND,1 - 12,Tsai-Yi Lu,tba,TBA,06/16/2025 - 08/07/2025,,,,,,,,,,,,,Non-Topical Research,,Open,0,30,0,"For doctoral research, under the supervision of a dissertation director.",,
11840,NESC,9999,008,IND,1 - 12,Edward Nieh,tba,TBA,06/16/2025 - 08/07/2025,,,,,,,,,,,,,Non-Topical Research,,Open,0,30,0,"For doctoral research, under the supervision of a dissertation director.",,
11658,NESC,9999,009,IND,1 - 12,Christopher Deppmann,tba,TBA,06/16/2025 - 08/07/2025,,,,,,,,,,,,,Non-Topical Research,,Open,0,30,0,"For doctoral research, under the supervision of a dissertation director.",,
11659,NESC,9999,010,IND,1 - 12,Noelle Dwyer,tba,TBA,06/16/2025 - 08/07/2025,,,,,,,,,,,,,Non-Topical Research,,Open,0,30,0,"For doctoral research, under the supervision of a dissertation director.",,
11660,NESC,9999,011,IND,1 - 12,Alev Erisir,tba,TBA,06/16/2025 - 08/07/2025,,,,,,,,,,,,,Non-Topical Research,,Open,0,30,0,"For doctoral research, under the supervision of a dissertation director.",,
11836,NESC,9999,012,IND,1 - 12,Kevin Pelphrey,tba,TBA,06/16/2025 - 08/07/2025,,,,,,,,,,,,,Non-Topical Research,,Open,0,30,0,"For doctoral research, under the supervision of a dissertation director.",,
11661,NESC,9999,013,IND,1 - 12,Daniel Meliza,tba,TBA,06/16/2025 - 08/07/2025,,,,,,,,,,,,,Non-Topical Research,,Open,0,30,0,"For doctoral research, under the supervision of a dissertation director.",,
11679,NESC,9999,014,IND,1 - 12,John Lukens,tba,TBA,06/16/2025 - 08/07/2025,,,,,,,,,,,,,Non-Topical Research,,Open,0,30,0,"For doctoral research, under the supervision of a dissertation director.",,
11841,NESC,9999,015,IND,1 - 12,Richard Price,tba,TBA,06/16/2025 - 08/07/2025,,,,,,,,,,,,,Non-Topical Research,,Open,0,30,0,"For doctoral research, under the supervision of a dissertation director.",,
11837,NESC,9999,016,IND,1 - 12,Sarah Siegrist,tba,TBA,06/16/2025 - 08/07/2025,,,,,,,,,,,,,Non-Topical Research,,Open,0,30,0,"For doctoral research, under the supervision of a dissertation director.",,
11662,NESC,9999,017,IND,1 - 12,Alban Gaultier,tba,TBA,06/16/2025 - 08/07/2025,,,,,,,,,,,,,Non-Topical Research,,Open,0,30,0,"For doctoral research, under the supervision of a dissertation director.",,
11838,NESC,9999,018,IND,1 - 12,Joshua Wythe,tba,TBA,06/16/2025 - 08/07/2025,,,,,,,,,,,,,Non-Topical Research,,Open,0,30,0,"For doctoral research, under the supervision of a dissertation director.",,
11663,NESC,9999,019,IND,1 - 12,Tajie Harris,tba,TBA,06/16/2025 - 08/07/2025,,,,,,,,,,,,,Non-Topical Research,,Open,0,30,0,"For doctoral research, under the supervision of a dissertation director.",,
11664,NESC,9999,020,IND,1 - 12,Jaideep Kapur,tba,TBA,06/16/2025 - 08/07/2025,,,,,,,,,,,,,Non-Topical Research,,Open,0,30,0,"For doctoral research, under the supervision of a dissertation director.",,
11665,NESC,9999,021,IND,1 - 12,Kevin Lee,tba,TBA,06/16/2025 - 08/07/2025,,,,,,,,,,,,,Non-Topical Research,,Open,0,30,0,"For doctoral research, under the supervision of a dissertation director.",,
11666,NESC,9999,022,IND,1 - 12,Sarah Kucenas,tba,TBA,06/16/2025 - 08/07/2025,,,,,,,,,,,,,Non-Topical Research,,Open,0,30,0,"For doctoral research, under the supervision of a dissertation director.",,
11667,NESC,9999,023,IND,1 - 12,Xiaowei Lu,tba,TBA,06/16/2025 - 08/07/2025,,,,,,,,,,,,,Non-Topical Research,,Open,0,30,0,"For doctoral research, under the supervision of a dissertation director.",,
11668,NESC,9999,024,IND,1 - 12,Kevin Lynch,tba,TBA,06/16/2025 - 08/07/2025,,,,,,,,,,,,,Non-Topical Research,,Open,0,30,0,"For doctoral research, under the supervision of a dissertation director.",,
11682,NESC,9999,025,IND,1 - 12,ANNA CLIFFE,tba,TBA,06/16/2025 - 08/07/2025,,,,,,,,,,,,,Non-Topical Research,,Open,0,30,0,"For doctoral research, under the supervision of a dissertation director.",,
11669,NESC,9999,026,IND,1 - 12,Manoj Patel,tba,TBA,06/16/2025 - 08/07/2025,,,,,,,,,,,,,Non-Topical Research,,Open,0,30,0,"For doctoral research, under the supervision of a dissertation director.",,
11670,NESC,9999,027,IND,1 - 12,Edward Perez-Reyes,tba,TBA,06/16/2025 - 08/07/2025,,,,,,,,,,,,,Non-Topical Research,,Open,0,30,0,"For doctoral research, under the supervision of a dissertation director.",,
11671,NESC,9999,028,IND,1 - 12,Benjamin Purow,tba,TBA,06/16/2025 - 08/07/2025,,,,,,,,,,,,,Non-Topical Research,,Open,0,30,0,"For doctoral research, under the supervision of a dissertation director.",,
11672,NESC,9999,029,IND,1 - 12,Jung-Bum Shin,tba,TBA,06/16/2025 - 08/07/2025,,,,,,,,,,,,,Non-Topical Research,,Open,0,30,0,"For doctoral research, under the supervision of a dissertation director.",,
11680,NESC,9999,030,IND,1 - 12,Ali Guler,tba,TBA,06/16/2025 - 08/07/2025,,,,,,,,,,,,,Non-Topical Research,,Open,0,30,0,"For doctoral research, under the supervision of a dissertation director.",,
11681,NESC,9999,031,IND,1 - 12,Jose Provencio,tba,TBA,06/16/2025 - 08/07/2025,,,,,,,,,,,,,Non-Topical Research,,Open,0,30,0,"For doctoral research, under the supervision of a dissertation director.",,
11673,NESC,9999,032,IND,1 - 12,Jill Venton,tba,TBA,06/16/2025 - 08/07/2025,,,,,,,,,,,,,Non-Topical Research,,Open,0,30,0,"For doctoral research, under the supervision of a dissertation director.",,
11674,NESC,9999,033,IND,1 - 12,Bettina Winckler,tba,TBA,06/16/2025 - 08/07/2025,,,,,,,,,,,,,Non-Topical Research,,Open,0,30,0,"For doctoral research, under the supervision of a dissertation director.",,
11675,NESC,9999,034,IND,1 - 12,Scott Zeitlin,tba,TBA,06/16/2025 - 08/07/2025,,,,,,,,,,,,,Non-Topical Research,,Open,0,30,0,"For doctoral research, under the supervision of a dissertation director.",,
11676,NESC,9999,035,IND,1 - 12,Zhiyi Zuo,tba,TBA,06/16/2025 - 08/07/2025,,,,,,,,,,,,,Non-Topical Research,,Open,0,30,0,"For doctoral research, under the supervision of a dissertation director.",,
11677,NESC,9999,036,IND,1 - 12,Wendy Lynch,tba,TBA,06/16/2025 - 08/07/2025,,,,,,,,,,,,,Non-Topical Research,,Open,0,30,0,"For doctoral research, under the supervision of a dissertation director.",,
11678,NESC,9999,037,IND,1 - 12,Mark Beenhakker,tba,TBA,06/16/2025 - 08/07/2025,,,,,,,,,,,,,Non-Topical Research,,Open,0,30,0,"For doctoral research, under the supervision of a dissertation director.",,
11683,NESC,9999,038,IND,1 - 12,Sarah Ewald,tba,TBA,06/16/2025 - 08/07/2025,,,,,,,,,,,,,Non-Topical Research,,Open,0,30,0,"For doctoral research, under the supervision of a dissertation director.",,
11684,NESC,9999,039,IND,1 - 12,David Parichy,tba,TBA,06/16/2025 - 08/07/2025,,,,,,,,,,,,,Non-Topical Research,,Open,0,30,0,"For doctoral research, under the supervision of a dissertation director.",,
11685,NESC,9999,040,IND,1 - 12,Chia-Yi Kuan,tba,TBA,06/16/2025 - 08/07/2025,,,,,,,,,,,,,Non-Topical Research,,Open,0,30,0,"For doctoral research, under the supervision of a dissertation director.",,
11686,NESC,9999,041,IND,1 - 12,Petr Tvrdik,tba,TBA,06/16/2025 - 08/07/2025,,,,,,,,,,,,,Non-Topical Research,,Open,0,30,0,"For doctoral research, under the supervision of a dissertation director.",,
11687,NESC,9999,042,IND,1 - 12,Xiaorong Liu,tba,TBA,06/16/2025 - 08/07/2025,,,,,,,,,,,,,Non-Topical Research,,Open,0,30,0,"For doctoral research, under the supervision of a dissertation director.",,
11688,NESC,9999,043,IND,1 - 12,Jianhua Cang,tba,TBA,06/16/2025 - 08/07/2025,,,,,,,,,,,,,Non-Topical Research,,Open,0,30,0,"For doctoral research, under the supervision of a dissertation director.",,
11689,NESC,9999,044,IND,1 - 12,Hui Zong,tba,TBA,06/16/2025 - 08/07/2025,,,,,,,,,,,,,Non-Topical Research,,Open,0,30,0,"For doctoral research, under the supervision of a dissertation director.",,
11690,NESC,9999,045,IND,1 - 12,Kyle Lampe,tba,TBA,06/16/2025 - 08/07/2025,,,,,,,,,,,,,Non-Topical Research,,Open,0,30,0,"For doctoral research, under the supervision of a dissertation director.",,
11691,NESC,9999,046,IND,1 - 12,Eli Zunder,tba,TBA,06/16/2025 - 08/07/2025,,,,,,,,,,,,,Non-Topical Research,,Open,0,30,0,"For doctoral research, under the supervision of a dissertation director.",,
11692,NESC,9999,047,IND,1 - 12,Heather Ferris,tba,TBA,06/16/2025 - 08/07/2025,,,,,,,,,,,,,Non-Topical Research,,Open,0,30,0,"For doctoral research, under the supervision of a dissertation director.",,
11693,NESC,9999,048,IND,1 - 12,Ukpong Eyo,tba,TBA,06/16/2025 - 08/07/2025,,,,,,,,,,,,,Non-Topical Research,,Open,0,30,0,"For doctoral research, under the supervision of a dissertation director.",,
11694,NESC,9999,049,IND,1 - 12,Nicole Long,tba,TBA,06/16/2025 - 08/07/2025,,,,,,,,,,,,,Non-Topical Research,,Open,0,30,0,"For doctoral research, under the supervision of a dissertation director.",,
11696,NESC,9999,050,IND,1 - 12,John Van Horn,tba,TBA,06/16/2025 - 08/07/2025,,,,,,,,,,,,,Non-Topical Research,,Open,0,30,0,"For doctoral research, under the supervision of a dissertation director.",,
11697,NESC,9999,051,IND,1 - 12,Adema Ribic,tba,TBA,06/16/2025 - 08/07/2025,,,,,,,,,,,,,Non-Topical Research,,Open,0,30,0,"For doctoral research, under the supervision of a dissertation director.",,
11698,NESC,9999,052,IND,1 - 12,John Campbell,tba,TBA,06/16/2025 - 08/07/2025,,,,,,,,,,,,,Non-Topical Research,,Open,0,30,0,"For doctoral research, under the supervision of a dissertation director.",,
11699,NESC,9999,053,IND,1 - 12,William Petri,tba,TBA,06/16/2025 - 08/07/2025,,,,,,,,,,,,,Non-Topical Research,,Open,0,30,0,"For doctoral research, under the supervision of a dissertation director.",,
11737,NESC,9999,054,IND,1 - 12,Jessica Connelly,tba,TBA,06/16/2025 - 08/07/2025,,,,,,,,,,,,,Non-Topical Research,,Open,0,30,0,"For doctoral research, under the supervision of a dissertation director.",,
11738,NESC,9999,055,IND,1 - 12,Harald Sontheimer,tba,TBA,06/16/2025 - 08/07/2025,,,,,,,,,,,,,Non-Topical Research,,Open,0,30,0,"For doctoral research, under the supervision of a dissertation director.",,
11739,NESC,9999,056,IND,1 - 12,Nadia Lunardi,tba,TBA,06/16/2025 - 08/07/2025,,,,,,,,,,,,,Non-Topical Research,,Open,0,30,0,"For doctoral research, under the supervision of a dissertation director.",,
11807,NESC,9999,057,IND,1 - 12,Elise Cope,tba,TBA,06/16/2025 - 08/07/2025,,,,,,,,,,,,,Non-Topical Research,,Open,0,30,0,"For doctoral research, under the supervision of a dissertation director.",,
11657,NESC,9999,058,IND,1 - 12,Barry Condron,tba,TBA,06/16/2025 - 08/07/2025,,,,,,,,,,,,,Non-Topical Research,,Open,0,30,0,"For doctoral research, under the supervision of a dissertation director.",,
11867,NESC,9999,059,IND,1 - 12,Roxann Roberson-Nay,tba,TBA,06/16/2025 - 08/07/2025,,,,,,,,,,,,,Non-Topical Research,,Open,0,30,0,"For doctoral research, under the supervision of a dissertation director.",,
12188,NUCO,2130,100,Lecture,4,"Christian Simmers, Sarah Craig",we 1:00pm - 3:45pm,Claude Moore Nursing Educ G120,05/19/2025 - 08/07/2025,,,,,,,,,,,,,Therapeutic Principles of Nursing Care,,Open,2,33,0,"Therapeutic Principles provides the theoretical principles and psychomotor skills associated with nursing interventions across health care delivery settings and populations. The course includes a classroom portion to enhance student comprehension of essential therapeutic principles and simulated learning opportunities to synthesize, apply, and refine clinical skills with the ultimate goal of providing quality and safe care to patients.",,
12191,NUCO,2130,101,Laboratory,0,Andrea Shepherd,mo 8:00am - 12:00pm,McLeod Hall 3026 CSLC,05/19/2025 - 08/07/2025,,,,,,,,,,,,,Therapeutic Principles of Nursing Care,,Open,2,16,0,"Therapeutic Principles provides the theoretical principles and psychomotor skills associated with nursing interventions across health care delivery settings and populations. The course includes a classroom portion to enhance student comprehension of essential therapeutic principles and simulated learning opportunities to synthesize, apply, and refine clinical skills with the ultimate goal of providing quality and safe care to patients.",,
12192,NUCO,2130,102,Laboratory,0,Andrea Shepherd,mo 1:00pm - 5:00pm,McLeod Hall 3026 CSLC,05/19/2025 - 08/07/2025,,,,,,,,,,,,,Therapeutic Principles of Nursing Care,,Open,0,16,0,"Therapeutic Principles provides the theoretical principles and psychomotor skills associated with nursing interventions across health care delivery settings and populations. The course includes a classroom portion to enhance student comprehension of essential therapeutic principles and simulated learning opportunities to synthesize, apply, and refine clinical skills with the ultimate goal of providing quality and safe care to patients.",,
12193,NUCO,2210,001,SEM,3,Andrea Shepherd,tuth 9:00am - 10:45am,Claude Moore Nursing Educ 1120,05/19/2025 - 08/07/2025,,,,,,,,,,,,,Foundations of Nursing CARE,,Open,2,33,0,"CARE includes a focus on Compassion, Awareness of self and cultural variance, Resilience, and Effective communication for interprofessional teams. This learner-centered seminar course facilitates student exploration of professional concepts foundational to safe, high quality, patient- & family-centered nursing care across all settings and populations and to enhance student awareness of self within the nurse-patient clinical encounter.",,
11450,NUCO,2330,100,Lecture,3,"Malinda Whitlow, Sharon Bragg",we 10:00am - 12:05pm,Claude Moore Nursing Educ G120,05/19/2025 - 08/07/2025,,,,,,,,,,,,,Health Assessment,,Open,2,30,0,"Patient Centered Health Assessment focuses on obtaining a holistic health history and physical examination of the individual patient. The patient's developmental level and cultural, spiritual, and social dimensions provide the basis for developing a patient centered health assessment. Best practices are emphasized through the correct demonstration of physical examination techniques and the use of appropriate screening tools for clinical risks.",,
11451,NUCO,2330,101,Laboratory,0,To Be Announced,mo 9:00am - 12:00pm,TBA,05/19/2025 - 08/07/2025,,,,,,,,,,,,,Health Assessment,,Open,0,16,0,"Patient Centered Health Assessment focuses on obtaining a holistic health history and physical examination of the individual patient. The patient's developmental level and cultural, spiritual, and social dimensions provide the basis for developing a patient centered health assessment. Best practices are emphasized through the correct demonstration of physical examination techniques and the use of appropriate screening tools for clinical risks.",,
11452,NUCO,2330,102,Laboratory,0,Ashley Apple,mo 1:00pm - 4:00pm,TBA,05/19/2025 - 08/07/2025,,,,,,,,,,,,,Health Assessment,,Open,2,16,0,"Patient Centered Health Assessment focuses on obtaining a holistic health history and physical examination of the individual patient. The patient's developmental level and cultural, spiritual, and social dimensions provide the basis for developing a patient centered health assessment. Best practices are emphasized through the correct demonstration of physical examination techniques and the use of appropriate screening tools for clinical risks.",,
11462,NUCO,3310,1,Lecture,4,Barbara Reyna,mowe 1:00pm - 2:30pm,Claude Moore Nursing Educ 1110,05/19/2025 - 08/07/2025,,,,,,,,,,,,,Patient-Family Centered Care: Pediatric Nursing,,Open,15,24,0,"This course addresses nursing care of pediatric patients, up to 21 years old. Students will learn the knowledge and skills necessary to provide care to patients requiring medical and/or surgical treatment, with particular focus on the impact of developmental level on the patient's adaptation to medical illness, surgical events and psychological influences. The child as an integral member of the family is emphasized throughout all content areas.",,
12509,NUCO,3310,100,CLN,0,To Be Announced,tba,TBA,TBA,,,,,,,,,,,,,Patient-Family Centered Care: Pediatric Nursing,,Open,10,30,0,"This course addresses nursing care of pediatric patients, up to 21 years old. Students will learn the knowledge and skills necessary to provide care to patients requiring medical and/or surgical treatment, with particular focus on the impact of developmental level on the patient's adaptation to medical illness, surgical events and psychological influences. The child as an integral member of the family is emphasized throughout all content areas.",,
11463,NUCO,3310,101,CLN,0,David Strider,tu 7:00am - 6:00pm,UVA 07C = Pediatrics Acute Ca,05/19/2025 - 08/07/2025,David Strider,tu 6:00pm - 7:00pm,McLeod Hall 1009,05/19/2025 - 08/07/2025,,,,,,,,,Patient-Family Centered Care: Pediatric Nursing,,Open,5,8,0,"This course addresses nursing care of pediatric patients, up to 21 years old. Students will learn the knowledge and skills necessary to provide care to patients requiring medical and/or surgical treatment, with particular focus on the impact of developmental level on the patient's adaptation to medical illness, surgical events and psychological influences. The child as an integral member of the family is emphasized throughout all content areas.",,
11464,NUCO,3310,102,CLN,0,Ashley Apple,tba,TBA,05/19/2025 - 08/07/2025,Ashley Apple,tba,TBA,05/19/2025 - 08/07/2025,,,,,,,,,Patient-Family Centered Care: Pediatric Nursing,,Open,0,8,0,"This course addresses nursing care of pediatric patients, up to 21 years old. Students will learn the knowledge and skills necessary to provide care to patients requiring medical and/or surgical treatment, with particular focus on the impact of developmental level on the patient's adaptation to medical illness, surgical events and psychological influences. The child as an integral member of the family is emphasized throughout all content areas.",,
11465,NUCO,3310,103,CLN,0,To Be Announced,tba,TBA,05/19/2025 - 08/07/2025,To Be Announced,tba,TBA,05/19/2025 - 08/07/2025,,,,,,,,,Patient-Family Centered Care: Pediatric Nursing,,Open,0,8,0,"This course addresses nursing care of pediatric patients, up to 21 years old. Students will learn the knowledge and skills necessary to provide care to patients requiring medical and/or surgical treatment, with particular focus on the impact of developmental level on the patient's adaptation to medical illness, surgical events and psychological influences. The child as an integral member of the family is emphasized throughout all content areas.",,
11498,NUCO,3310,104,CLN,0,Mary Howell,fr 7:00am - 6:00pm,UVA 07W = Pediatrics Acute Ca,05/19/2025 - 08/07/2025,Mary Howell,fr 6:00pm - 7:00pm,McLeod Hall 1009,05/19/2025 - 08/07/2025,,,,,,,,,Patient-Family Centered Care: Pediatric Nursing,,Open,0,8,0,"This course addresses nursing care of pediatric patients, up to 21 years old. Students will learn the knowledge and skills necessary to provide care to patients requiring medical and/or surgical treatment, with particular focus on the impact of developmental level on the patient's adaptation to medical illness, surgical events and psychological influences. The child as an integral member of the family is emphasized throughout all content areas.",,
11466,NUCO,3610,1,Lecture,4,Ann McQueen Blair,mowe 10:30am - 12:00pm,Claude Moore Nursing Educ 1110,05/19/2025 - 08/07/2025,,,,,,,,,,,,,Patient-Family Centered Care: Maternal/Child Nursing,,Open,15,24,0,"This course introduces students to the nursing process as it applies to the care of obstetric, gynecologic, and newborn clients. Health and wellness strategies are emphasized along with disease states specific to the reproductive period as students care for women and families in the hospital and the community.",,
12511,NUCO,3610,100,CLN,0,To Be Announced,tba,TBA,TBA,,,,,,,,,,,,,Patient-Family Centered Care: Maternal/Child Nursing,,Open,10,30,0,"This course introduces students to the nursing process as it applies to the care of obstetric, gynecologic, and newborn clients. Health and wellness strategies are emphasized along with disease states specific to the reproductive period as students care for women and families in the hospital and the community.",,
11467,NUCO,3610,101,CLN,0,Allyson Michaels,tu 7:00am - 6:00pm,Martha Jefferson Hospital,05/19/2025 - 08/07/2025,Allyson Michaels,tu 6:00pm - 7:00pm,Martha Jefferson Hospital,05/19/2025 - 08/07/2025,,,,,,,,,Patient-Family Centered Care: Maternal/Child Nursing,,Open,0,8,0,"This course introduces students to the nursing process as it applies to the care of obstetric, gynecologic, and newborn clients. Health and wellness strategies are emphasized along with disease states specific to the reproductive period as students care for women and families in the hospital and the community.",,
11468,NUCO,3610,102,CLN,0,To Be Announced,tba,TBA,05/19/2025 - 08/07/2025,To Be Announced,tba,TBA,05/19/2025 - 08/07/2025,,,,,,,,,Patient-Family Centered Care: Maternal/Child Nursing,,Open,0,8,0,"This course introduces students to the nursing process as it applies to the care of obstetric, gynecologic, and newborn clients. Health and wellness strategies are emphasized along with disease states specific to the reproductive period as students care for women and families in the hospital and the community.",,
11469,NUCO,3610,103,CLN,0,Allyson Michaels,th 7:00am - 6:00pm,Martha Jefferson Hospital,05/19/2025 - 08/07/2025,Allyson Michaels,th 6:00pm - 7:00pm,Martha Jefferson Hospital,05/19/2025 - 08/07/2025,,,,,,,,,Patient-Family Centered Care: Maternal/Child Nursing,,Open,5,8,0,"This course introduces students to the nursing process as it applies to the care of obstetric, gynecologic, and newborn clients. Health and wellness strategies are emphasized along with disease states specific to the reproductive period as students care for women and families in the hospital and the community.",,
11500,NUCO,3610,104,CLN,0,To Be Announced,tba,TBA,05/19/2025 - 08/07/2025,To Be Announced,tba,TBA,05/19/2025 - 08/07/2025,,,,,,,,,Patient-Family Centered Care: Maternal/Child Nursing,,Open,0,8,0,"This course introduces students to the nursing process as it applies to the care of obstetric, gynecologic, and newborn clients. Health and wellness strategies are emphasized along with disease states specific to the reproductive period as students care for women and families in the hospital and the community.",,
11454,NUCO,4435,100,Lecture,1,"Gretchen Wiersma, Malinda Whitlow",tba,TBA,05/19/2025 - 08/07/2025,"Gretchen Wiersma, Malinda Whitlow",tu 9:00am - 11:00am,Contact Department,05/20/2025 - 05/20/2025,"Gretchen Wiersma, Malinda Whitlow",tu 9:00am - 11:00am,Contact Department,07/15/2025 - 07/15/2025,,,,,Transition to Baccalaureate Nursing Practice,,Open,0,60,0,"This course analyzes and synthesizes knowledge, problem solving strategies, and experience from nursing education (prior and new) to cultivate clinical reasoning, inter-professional collaboration, and self-reflection. In addition, students incorporate professional development strategies that foster professional growth. Advance standing credits for prior nursing education are awarded upon successful completion of the course.",,
11472,NUCO,4435,101,Laboratory,0,Jennifer Gaines,th 9:00am - 4:00pm,Clinic Simulation Learning Ctr,05/29/2025 - 05/29/2025,,,,,,,,,,,,,Transition to Baccalaureate Nursing Practice,,Open,0,16,0,"This course analyzes and synthesizes knowledge, problem solving strategies, and experience from nursing education (prior and new) to cultivate clinical reasoning, inter-professional collaboration, and self-reflection. In addition, students incorporate professional development strategies that foster professional growth. Advance standing credits for prior nursing education are awarded upon successful completion of the course.",,
11473,NUCO,4435,102,Laboratory,0,Jennifer Gaines,mo 8:00am - 4:00pm,Clinic Simulation Learning Ctr,06/02/2025 - 06/02/2025,,,,,,,,,,,,,Transition to Baccalaureate Nursing Practice,,Open,0,16,0,"This course analyzes and synthesizes knowledge, problem solving strategies, and experience from nursing education (prior and new) to cultivate clinical reasoning, inter-professional collaboration, and self-reflection. In addition, students incorporate professional development strategies that foster professional growth. Advance standing credits for prior nursing education are awarded upon successful completion of the course.",,
11474,NUCO,4435,103,Laboratory,0,Jennifer Gaines,tu 9:00am - 4:00pm,Clinic Simulation Learning Ctr,06/03/2025 - 06/03/2025,,,,,,,,,,,,,Transition to Baccalaureate Nursing Practice,,Open,0,16,0,"This course analyzes and synthesizes knowledge, problem solving strategies, and experience from nursing education (prior and new) to cultivate clinical reasoning, inter-professional collaboration, and self-reflection. In addition, students incorporate professional development strategies that foster professional growth. Advance standing credits for prior nursing education are awarded upon successful completion of the course.",,
11470,NUIP,3311,001,Lecture,3,Kathryn Reid,mowe 8:30am - 10:15am,Claude Moore Nursing Educ 1110,05/19/2025 - 08/07/2025,,,,,,,,,,,,,"Research, Ethics, Advocacy, and Leadership: Quality, Safety, and EBP",,Open,15,30,0,"REAL II seminar provides foundational & theoretical principles of research/scholarship, ethics, advocacy/roles, and leadership. Nursing students will integrate quality and safety principles with leadership while using evidence-based practice (EBP) to inform practice change, support an ethical climate and optimal care environment, and foster a culture of innovation, high performing care delivery and continuous learning environment.",,
11455,NUIP,4200,001,Lecture,4,Sarah Roberts,wefr 8:30am - 12:00pm,Claude Moore Nursing Educ G010,05/21/2025 - 07/18/2025,,,,,,,,,,,,,Pathophysiology,,Open,0,72,0,Pathophysiology is a four credit interprofessional course which provides a foundation of basic knowledge of common pathophysiologic conditions affecting adults and children and their clinical management.,,
12194,NUIP,4300,001,Lecture,3,Sarah Craig,tu 12:00am - 12:00am,TBA,05/19/2025 - 08/07/2025,Sarah Craig,tu 12:00pm - 4:00pm,TBA,05/20/2025 - 05/20/2025,Sarah Craig,tu 12:00pm - 4:00pm,TBA,07/15/2025 - 07/15/2025,,,,,Informatics and Healthcare Technologies in Nursing Practice,,Open,0,30,0,"This course introduces information and communication technologies and informatics processes that are used to provide care, gather data, form information to drive decision making, and support professionals. Informatics processes and technologies that are used to manage and improve the delivery of safe, high-quality, and efficient healthcare services in accordance with best practice and professional and regulatory standards will also be explored.",,
11870,PATH,8060,001,IND,4,Hui Li,tba,TBA,06/16/2025 - 08/07/2025,,,,,,,,,,,,,Rotation in Diagnostic and Interventional Medicine,,Open,0,30,0,"A four-week rotation in several facets of Anatomic and Clinical Pathology. These rotations will expose students to clinical problems and hands-on techniques such as tissue procurement, processing, and diagnosis. Students will attend Clinical Conferences in which cases of human diseases related to the students' areas of thesis research are discussed. This rotation will allow students to discuss their thesis research with faculty members to further refine their ideas. Students are encouraged to select one of these faculty members to serve on their Graduate Committee.",,
11703,PATH,9999,003,IND,1 - 12,Bradley Gelfand,tba,TBA,06/16/2025 - 08/07/2025,,,,,,,,,,,,,Non-Topical Research,,Open,0,30,0,Dissertation research credit for students who have completed their advancement to candidacy.,,
11704,PATH,9999,004,IND,1 - 12,Matthew Lazzara,tba,TBA,06/16/2025 - 08/07/2025,,,,,,,,,,,,,Non-Topical Research,,Open,0,30,0,Dissertation research credit for students who have completed their advancement to candidacy.,,
